src	tran	score
trajo	brought	0.5619047619047619
ucrania	Ukraine	0.7685714285714286
elegir	to choose	0.0
privados	private	0.8678571428571429
rebeldes	rebels	0.95
carnegie	carnegie	1.0
ultranacionalistas	ultranationalists	0.9160130718954248
envejecerá	will get old	0.3944444444444444
notoriedad	notoriety	0.8955555555555555
precisas	accurate	0.4722222222222221
militar	military	0.975
inmigración	immigration	0.890909090909091
mackinnon	mackinnon	1.0
abubakar	abubakar	1.0
brindar	to make a toast	0.4031746031746031
migración	migration	0.9555555555555556
competencia	competition	0.865909090909091
cuida	takes care	0.43333333333333335
elemento	element	0.975
alineados	aligned	0.888888888888889
atacantes	attackers	0.8222222222222222
rechaza	denies	0.4365079365079365
actúan	they act	0.5277777777777778
fluctúa	fluctuates	0.9400000000000001
rusas	russian	0.8866666666666667
ganó	won	0.5277777777777778
asombroso	amazing	0.5026455026455027
sirio	Sirius	0.8933333333333334
decapitada	decapitated	0.9436363636363637
balcanes	Balkans	0.9083333333333333
nacen	are born	0.6583333333333333
régimen	regime	0.9714285714285714
pasaremos	we will pass	0.462962962962963
república	republic	0.9777777777777777
combate	combat	0.9714285714285714
sobrevivirán	will survive	0.5
evaluaciones	evaluations	0.9484848484848484
siria	Syria	0.88
batallas	battles	0.8458333333333333
petrolero	oil	0.4814814814814814
alineado	aligned	0.9083333333333333
inherentes	inherent	0.96
italia	Italy	0.8933333333333334
civil	civil	1.0
perpetradores	perpetrators	0.9525641025641025
cayendo	falling down	0.6349206349206349
stein	stein	1.0
lazos	ties	0.4833333333333334
exitosos	successful	0.5583333333333333
creará	will create	0.5050505050505051
libia	Libya	0.9066666666666667
ubican	locate	0.5555555555555555
estudiado	studied	0.8412698412698413
islámico	Islamic	0.975
convierta	convert	0.9555555555555556
capacitación	training	0.611111111111111
extensiones	extensions	0.9818181818181818
españa	Spain	0.8222222222222223
nigeria	Nigeria	1.0
aéreo	aerial	0.79
mantenga	keep up	0.42261904761904767
leve	mild	0.0
aumentarla	increase it	0.42121212121212115
invertida	inverted	0.9305555555555555
anticipar	anticipate	0.9377777777777778
semioficial	semiofficial	0.9833333333333333
originada	originated	0.9377777777777778
exponerse	expose	0.9
stronski	stronski	1.0
discute	argue	0.5619047619047619
vladimir	Vladimir	1.0
repensar	rethink	0.6011904761904762
paga	pay	0.7222222222222222
centroafricana	Central African	0.9128937728937729
washington	Washington	1.0
sostiene	holds	0.5499999999999999
college	college	1.0
transición	transition	0.96
reducida	reduced	0.9214285714285715
reproductiva	reproductive	0.9666666666666666
descarganuestra	download our	0.44999999999999996
suiza	Switzerland	0.749090909090909
desaparece	disappears	0.7771428571428571
desarrollados	developed	0.58005698005698
triplique	triple	0.9333333333333333
deforestación	deforestation	0.9692307692307692
intentado	tried	0.6648148148148149
verán	they will see	0.4256410256410257
university	university	1.0
atacó	attacked	0.8133333333333332
selectivos	selective	0.9377777777777778
híbrido	hybrid	0.8642857142857143
apoderó	seized	0.373015873015873
fundamentalmente	fundamentally	0.9067307692307692
portugal	Portugal	1.0
marchite	wither	0.5138888888888888
descrito	described	0.8833333333333333
áfrica	Africa	1.0
sufrirá	will suffer	0.4112554112554112
considerable	considerable	1.0
poblado	populated	0.8052910052910053
cae	falls off	0.4814814814814814
luchado	fought	0.5396825396825397
operativos	operative	0.9377777777777778
documentadas	documented	0.9299999999999999
torturada	tortured	0.9305555555555555
adquirido	acquired	0.825
policy	policy	1.0
calificarlos	rate them	0.39814814814814814
reduzca	reduce	0.9095238095238095
incrementar	increase	0.8737012987012986
visible	visible	1.0
contratar	contract	0.9305555555555555
paz	peace	0.6888888888888888
progreso	progress	0.95
puntualizó	pointed out	0.5878787878787879
jubilarse	retire	0.611111111111111
murray	murray	1.0
ihme	ihme	1.0
lancet	lancet	1.0
decaiga	decay	0.8742857142857143
combatientes	fighters	0.5277777777777778
reclutar	recruit	0.8458333333333333
requeridos	required	0.9349999999999999
africana	African	0.975
anexión	annexation	0.8438095238095238
paternidad	paternity	0.8955555555555555
típicas	typical	0.7685714285714286
moscú	Moscow	0.8933333333333334
primordial	primordial	1.0
contratistas	contractors	0.8787878787878788
realizados	made	0.3999999999999999
exaliado	exalted	0.8678571428571429
pensaría	I would think	0.40064102564102555
comprometer	compromise	0.9054545454545454
vollset	vollset	1.0
gratuito	gratuitous	0.96
transformará	will transform	0.7976190476190476
amy	amy	1.0
eurasia	eurasia	1.0
semiprivada	semi-private	0.9136363636363637
prorrusos	pro-russians	0.850925925925926
proyecta	projects	0.8833333333333334
específicas	specific	0.8674242424242425
diplomacia	diplomacy	0.9377777777777778
ocupará	will occupy	0.0
decapitar	decapitate	0.9377777777777778
antecedentes	background	0.49444444444444446
fecundidad	fertility	0.5444444444444444
fracasó	failure	0.5238095238095238
decidirán	will decide	0.5353535353535354
accediendo	accessing	0.8533333333333333
esperma	sperm	0.8380952380952381
opuesto	opposite	0.7704761904761905
siembra	sowing	0.5396825396825397
fenotípicos	phenotypic	0.7311688311688312
adoptivo	adoptive	0.95
inconveniente	inconvenient	0.9846153846153847
delivery	delivery	1.0
subsistir	subsist	0.9555555555555556
inconclusa	unfinished	0.5166666666666667
fortalecer	strengthen	0.5166666666666667
acarrea	carries	0.7428571428571429
favorita	favorite	0.95
farnborough	farnborough	1.0
aprovechador	exploiter	0.5092592592592592
opacando	dulling	0.42261904761904767
tabú	taboo	0.8483333333333334
iniciales	initials	0.9189814814814814
arkansas	Arkansas	1.0
inclusiva	inclusive	0.9555555555555556
ilegalizada	outlawed	0.537878787878788
convertirlo	turn it	0.4783549783549783
destinados	destined	0.915
ocupen	occupy	0.8222222222222222
revelando	revealing	0.8825396825396825
imaginando	imagining	0.8955555555555555
mongolia	Mongolia	1.0
saved	saved	1.0
enfermarse	to get sick	0.4606060606060607
sobrino	nephew	0.0
interpretada	interpreted	0.9484848484848484
duplicará	will double	0.30134680134680125
perfumistas	perfumers	0.882828282828283
abigeato	rustling	0.33333333333333326
pioneros	pioneers	0.95
completándolo	completing it	0.8461538461538461
recibirás	you will receive	0.4490740740740742
apoyan	support	0.5396825396825397
angular	angular	1.0
ppm	ppm	1.0
claves	keys	0.4722222222222221
arráiz	root	0.4722222222222221
pides	you ask	0.4476190476190476
legados	legacies	0.8678571428571429
territorios	territories	0.9636363636363636
facilidades	facilities	0.9054545454545454
emplearon	they used	0.4814814814814814
dotar	endow	0.0
levanto	I raise	0.4285714285714286
marcia	marcia	1.0
empujar	Push	0.5952380952380952
basarse	be based	0.6904761904761904
magallimeda	magallimeda	1.0
metropolitano	metropolitan	0.9846153846153847
figueroa	figueroa	1.0
rioja	Rioja	1.0
símbolos	symbols	0.8821428571428571
conectan	connect	0.9083333333333333
caraqueño	Caracas	0.671957671957672
interesa	interested	0.915
virtuoso	virtuous	0.95
judicialización	judicialization	0.9733333333333334
atlántico	Atlantic	0.9777777777777777
infantiles	infantile	0.98
enseñó	I teach	0.4365079365079365
diseñar	to design	0.47619047619047605
superará	will overcome	0.46794871794871784
emprendedores	entrepreneurs	0.7487179487179487
dinámicos	dynamic	0.8571428571428572
analizaron	analyzed	0.8250000000000001
pesadilla	nightmare	0.40740740740740744
tropezarse	tripping	0.5583333333333333
conectaba	connected	0.8444444444444443
permanente	permanent	0.98
elaborar	to elaborate	0.7242063492063493
válvula	valve	0.8742857142857143
atendidas	attended	0.8444444444444443
expulsando	expelling	0.6851851851851851
talidomida	thalidomide	0.9154545454545455
distinción	distinction	0.9818181818181818
maliciosa	malicious	0.9555555555555556
complementario	complementary	0.956043956043956
esplendor	splendor	0.8796296296296297
reclutada	recruited	0.8444444444444443
aplicamos	we apply	0.4907407407407407
sahariana	Saharan	0.9555555555555556
marcos	frames	0.5555555555555555
radcliffe	radcliffe	1.0
reimpusieron	reimposed	0.8861111111111111
confirma	confirms	0.95
crónicos	chronic	0.8821428571428571
francis	francis	1.0
odenato	ordinate	0.8017857142857143
categóricamente	categorically	0.8871794871794872
mencionado	mentioned	0.8781481481481481
caracas	Caracas	1.0
autopistas	freeways	0.31666666666666665
inconsistencia	inconsistency	0.956043956043956
logramos	we achieved	0.4053030303030303
aprobación	approval	0.7666666666666667
sostenían	they held	0.4814814814814814
chicas	girls	0.5777777777777778
afluencia	influx	0.611111111111111
hs2	hs2	1.0
colonia	Suburb	0.0
registros	records	0.5886243386243386
adelantar	advance	0.671957671957672
miamidade	miamidade	1.0
conectarse	connect	0.8733333333333334
eliminadas	removed	0.5761904761904763
lío	mess	0.0
introducir	Introduce	0.9377777777777778
latigazos	lashes	0.611111111111111
préstamo	loan	0.45833333333333326
us114000	us114000	1.0
supremo	supreme	0.9428571428571428
google	Google	1.0
literarios	literary	0.915
informáticos	IT	0.5277777777777778
asedios	sieges	0.6428571428571429
colonialismo	colonialism	0.9833333333333333
nasal	nasal	1.0
circulaba	circulated	0.8955555555555555
germánica	germanic	0.9777777777777777
exige	demands	0.4476190476190476
umbral	threshold	0.5185185185185185
atrapadas	trapped	0.6899470899470899
favorecerán	will favor	0.29393939393939394
épocas	times	0.4555555555555555
mintel	mintel	1.0
visitó	visited	0.9095238095238095
gwyneth	gwyneth	1.0
pelea	Fight	0.0
completan	complete	0.9305555555555555
aurelio	aurelio	1.0
figuras	figures	0.9428571428571428
lavarse	wash up	0.4285714285714286
distintivo	distinctive	0.9436363636363637
quintil	quintile	0.975
medellín	Medellin	1.0
recurren	they turn	0.6481481481481481
requisito	requirement	0.8424242424242424
lluvia	rain	0.4722222222222221
hidrología	hydrology	0.8433333333333334
imperial	imperial	1.0
básicas	basic	0.9428571428571428
coronavir	coronavir	1.0
italianos	Italians	0.9777777777777777
moderna	modern	0.9714285714285714
flotando	floating	0.8444444444444444
arqueólogos	archaeologists	0.812987012987013
móviles	mobiles	0.9238095238095239
inauguración	opening	0.4484126984126984
subrayan	underline	0.5694444444444444
argentina	Argentina	1.0
crm	crm	1.0
descabellado	wild	0.38888888888888884
gobernada	ruled	0.5407407407407407
suelos	floors	0.6666666666666666
vivienda	living place	0.6138888888888889
minerales	minerals	0.9777777777777777
cualidades	qualities	0.7555555555555555
super	super	1.0
académicos	academics	0.98
adaptación	adaptation	0.96
incendios	fires	0.5407407407407407
conmemorar	commemorate	0.8406060606060606
bancarios	banking	0.671957671957672
gobernantes	rulers	0.33838383838383845
conversation	conversation	1.0
dividirla	divide it	0.8666666666666666
guild	guild	1.0
mosquito	mosquito	1.0
spilki	spilki	1.0
boticário	apothecary	0.6851851851851851
prisionera	prisoner	0.96
liberamos	we release	0.6148148148148148
daniele	daniele	1.0
acostumbradas	accustomed	0.8107692307692308
tardías	late	0.4285714285714286
k18hace2	k18ha2	0.95
proponen	they propose	0.5833333333333334
gobernado	ruled	0.5407407407407407
pagó	payment	0.5952380952380952
desinstalado	uninstalled	0.6922799422799423
conflictos	conflicts	0.98
restringido	restricted	0.8672727272727273
retratan	portray	0.6904761904761904
fluctuaciones	fluctuations	0.9525641025641025
entere	find out	0.4305555555555556
antieconómico	wasteful	0.5352564102564102
tractores	tractors	0.9777777777777777
industries	industries	1.0
acudieron	they came	0.40740740740740744
olvidarse	forget	0.4259259259259258
protegen	protect	0.8678571428571429
niemeyer	niemeyer	1.0
empezaban	they started	0.462962962962963
🏼	🏼	1.0
monitoreo	monitoring	0.8955555555555555
incursiones	raids	0.5131313131313131
retiro	retirement	0.8666666666666667
exteriores	outdoor	0.465079365079365
enseñamos	we teach	0.5694444444444444
desarrollan	develop	0.5616883116883117
cima	top	0.0
toledo	Toledo	1.0
law	law	1.0
pertenecía	belonged	0.4472222222222222
sorprende	surprise	0.7541666666666665
capturados	captured	0.915
reticencia	reluctance	0.8266666666666667
neolítica	Neolithic	0.9555555555555556
craneal	cranial	0.9428571428571428
marvel	marvel	1.0
lovato	lovato	1.0
terminé	I finished	0.5761904761904763
nobleza	nobility	0.6904761904761904
elaborado	Elaborated	0.9377777777777778
oceánica	oceanic	0.975
hong	hong	1.0
industrias	industries	0.96
perfumista	perfumer	0.87
telefónico	telephone	0.8533333333333333
transparente	transparent	0.9833333333333333
cazadores	hunters	0.47619047619047605
transacción	transaction	0.9636363636363636
sociólogo	sociologist	0.9232323232323232
coraje	courage	0.8793650793650793
chapo	chapo	1.0
representó	represented	0.9436363636363637
participamos	we participate	0.7976190476190476
impacta	hits	0.4642857142857142
insultante	insulting	0.8955555555555555
cumplió	fulfilled	0.5873015873015873
argumentó	argument	0.9777777777777777
dudan	they doubt	0.43333333333333335
corregido	corrected	0.8666666666666666
evitando	avoiding	0.5833333333333334
contabilizados	accounted	0.5873015873015873
obsoleto	obsolete	0.95
énfasis	emphasis	0.8017857142857143
éufrates	euphrates	0.9074074074074073
circundantes	surrounding	0.5570707070707072
programarse	schedule	0.4053030303030303
restablecer	restore	0.8337662337662337
confidencial	confidential	0.9666666666666666
vitales	vital	0.9428571428571428
receta	recipe	0.8444444444444443
mcbride	mcbride	1.0
funestas	fatal	0.6583333333333333
definan	define	0.9095238095238095
genghis	genghis	1.0
disculpas	sorry	0.4370370370370371
detendrá	will stop	0.0
wellwick	wellwick	1.0
miranda	miranda	1.0
plataformas	platforms	0.9636363636363636
buscamos	we seek	0.42261904761904767
prieto	tight	0.5777777777777778
invadió	invaded	0.8857142857142858
afueras	outskirts	0.47619047619047605
formé	I formed	0.875
triplicó	tripled	0.8678571428571429
confederación	confederacy	0.9356643356643356
preñados	pregnant	0.825
shock	shock	1.0
inlgés	english	0.6626984126984127
conoció	she met	0.0
lesiones	injuries	0.5833333333333334
conocemos	we know	0.5026455026455027
giro	turn	0.5
sigan	keep on	0.4476190476190476
hazañas	feats	0.5619047619047619
reabasteciendo	resupplying	0.6038961038961039
japoneses	Japanese	0.9189814814814814
enfrentamientos	clashes	0.30634920634920637
philyra	philyra	1.0
inusuales	unusual	0.7301587301587301
epidemióloga	epidemiologist	0.9404761904761905
reference	reference	1.0
darwin	darwin	1.0
apple	Manzana	0.4476190476190476
lujosa	luxurious	0.611111111111111
quisquillosa	picky eater	0.4494949494949496
américas	americas	1.0
coloradas	red	0.0
marta	Martha	0.9666666666666667
mejora	improvement	0.4797979797979799
colston	colston	1.0
uniformados	uniformed	0.9232323232323232
us27700	us27700	1.0
plantea	raises	0.5396825396825397
transport	transport	1.0
giesen	giesen	1.0
vagón	wagon	0.8666666666666667
descubrirse	be discovered	0.6558857808857809
contratando	hiring	0.33838383838383845
tituló	Title	0.8755555555555556
haces	you do	0.0
cubrir	cover	0.5777777777777778
conveniente	convenient	0.9818181818181818
alejados	far away	0.5
embarazos	pregnancies	0.5193602693602694
olores	smells	0.5555555555555555
huaraca	huaraca	1.0
jueza	judge	0.6
heritage	heritage	1.0
negaría	would deny	0.0
forjó	forged	0.79
registro	registry	0.95
tang	tang	1.0
stf	stf	1.0
sufridos	suffered	0.825
apagar	to turn off	0.4191919191919191
ecarri	ecarri	1.0
frías	cold	0.0
alma	soul	0.0
patrullajes	patrols	0.8805194805194805
facilita	facilitates	0.9454545454545455
cartucho	cartridge	0.6481481481481481
malcriados	spoiled	0.465079365079365
us39	us39	1.0
utilizarla	use it	0.48888888888888893
visitas	visits	0.9714285714285714
quitárselas	take them off	0.5011655011655012
mchale	mchale	1.0
diversificación	diversification	0.9733333333333334
frío	cold	0.0
deliberativo	deliberative	0.9666666666666666
pesimismo	pessimism	0.8898148148148148
escritores	writers	0.707936507936508
sarscov	sarscov	1.0
exenta	exempt	0.8444444444444443
reaccionan	they react	0.4222222222222223
canadiense	Canadian	0.915
funcionalidad	functionality	0.9076923076923077
indudablemente	undoubtedly	0.5995670995670995
